,ELUSED,DHUSED,HT2,STUSED,WATR,SQFT,NOCC,YRCON,PBA,MFEXP,COOL,FKUSED,ELHT2,FREESTN,ELWATR,ELCNS,NGUSED,CDD65,HDD65,PUBID,ELHT1,HT1,ELCOOL,HWUSED,ELEXP,MFUSED
3894,1,2,2,2,1,350000,11,1995,25,861886.0,1,1,2.0,1.0,1.0,10602274.0,1,1819,3992,3895,1.0,1,1.0,2,761173.0,1
3901,1,2,2,2,1,14000,1,2008,2,13926.0,1,2,2.0,1.0,1.0,112418.0,2,1656,3470,3902,1.0,1,1.0,2,13926.0,1
3902,1,2,2,2,1,4700,1,2004,13,4294.0,1,2,2.0,1.0,1.0,29341.0,2,973,2337,3903,1.0,1,1.0,2,4294.0,1
3903,1,2,2,2,2,7000,0,995,1,153.0,1,2,2.0,1.0,2.0,1527.0,2,2421,1209,3904,1.0,1,1.0,2,153.0,1
3905,1,2,2,2,1,6300,1,1992,2,17985.0,1,2,2.0,1.0,1.0,245408.0,2,2075,1867,3906,1.0,1,1.0,2,17985.0,1
3906,1,2,2,2,2,1800,1,1993,2,2094.0,1,2,2.0,1.0,2.0,27354.0,2,605,6122,3907,1.0,1,1.0,2,2094.0,1
3909,1,2,2,2,2,1400,1,1957,14,3655.0,1,2,2.0,1.0,2.0,37384.0,2,1787,4068,3910,1.0,1,1.0,2,3655.0,1
3915,1,2,2,2,1,4800,1,2006,25,34991.0,1,2,2.0,1.0,1.0,278797.0,2,1254,3955,3916,1.0,1,1.0,2,34991.0,1
3918,1,2,2,2,1,69000,18,1997,2,66549.0,1,2,2.0,1.0,1.0,784612.0,2,3009,946,3919,1.0,1,2.0,2,66549.0,1
3922,1,2,2,2,1,3200,1,1979,15,21733.0,1,2,2.0,1.0,1.0,236160.0,2,1271,3040,3923,1.0,1,1.0,2,21733.0,1
3924,1,2,2,2,1,4600,1,1998,2,14327.0,1,2,2.0,1.0,1.0,86456.0,2,3793,481,3925,1.0,1,1.0,2,14327.0,1
3926,1,2,2,2,1,220000,9,1988,2,311469.0,1,1,2.0,1.0,1.0,3866221.0,2,984,4460,3927,1.0,1,1.0,2,311469.0,1
3928,1,2,2,2,1,6700,1,1984,2,16883.0,1,2,2.0,1.0,1.0,102341.0,2,2046,752,3929,1.0,1,1.0,2,16883.0,1
3931,1,2,1,2,1,5300,3,1976,6,37201.0,1,2,2.0,1.0,1.0,277353.0,1,918,5203,3932,1.0,1,1.0,2,35666.0,1
3934,1,2,1,2,1,3500,1,2005,12,20245.0,1,2,2.0,0.0,2.0,25912.0,1,1963,1065,3935,1.0,1,1.0,2,3742.0,1
3935,1,2,2,2,2,1300,1,1986,2,4204.0,1,2,2.0,0.0,2.0,35843.0,2,5078,349,3936,1.0,1,1.0,2,4204.0,1
3937,1,2,2,2,1,60000,1,1995,17,132384.0,1,1,2.0,1.0,1.0,1061607.0,1,2933,1028,3938,1.0,1,1.0,2,126119.0,1
3940,1,2,2,2,1,3000,1,1965,8,4272.0,1,2,2.0,1.0,2.0,24622.0,1,2213,1649,3941,1.0,1,1.0,2,4228.0,1
3941,1,2,1,2,1,1800,1,1960,26,1532.0,1,2,2.0,1.0,1.0,22501.0,2,769,5652,3942,1.0,1,1.0,2,1532.0,1
3944,1,2,1,2,1,92000,14,2002,23,366723.0,1,2,2.0,1.0,1.0,4015625.0,1,3270,1064,3945,1.0,1,1.0,2,342236.0,1
3948,1,2,2,2,1,95000,6,2007,2,50078.0,1,2,2.0,1.0,1.0,566310.0,2,1153,4418,3949,1.0,1,1.0,2,50078.0,1
3950,1,2,2,2,2,2500,1,1950,5,1243.0,1,2,2.0,1.0,2.0,14347.0,2,2331,872,3951,1.0,1,1.0,2,1243.0,1
3954,1,2,2,2,1,83000,30,1978,2,209868.0,1,2,2.0,1.0,1.0,1914772.0,2,2263,1759,3955,1.0,1,1.0,2,209868.0,1
3958,1,2,2,2,1,132000,17,1984,2,205869.0,1,1,2.0,1.0,1.0,2575290.0,2,3194,1082,3959,1.0,1,1.0,2,205486.0,1
3960,1,2,2,2,1,17500,1,1977,18,31405.0,1,2,2.0,1.0,1.0,172588.0,1,2506,1364,3961,1.0,1,1.0,2,28322.0,1
3961,1,2,2,2,1,29000,1,2008,18,40778.0,1,2,2.0,1.0,2.0,455797.0,1,2642,1367,3962,1.0,1,1.0,2,35694.0,1
3963,1,2,2,2,1,1500000,130,1990,24,975675.0,1,2,2.0,0.0,1.0,8208274.0,1,2277,2390,3964,1.0,1,1.0,2,946828.0,1
3964,1,2,1,2,1,79000,3,2008,23,126933.0,1,2,2.0,1.0,1.0,1145702.0,1,1430,4291,3965,1.0,1,1.0,2,124827.0,1
3967,1,2,2,2,1,20000,1,1964,18,20467.0,1,2,2.0,1.0,2.0,174469.0,2,619,7246,3968,1.0,1,1.0,2,20467.0,1
3974,1,2,2,2,1,6400,2,2004,26,2607.0,1,2,2.0,0.0,1.0,31418.0,2,3595,1645,3975,1.0,1,1.0,2,2607.0,1
3980,1,2,2,2,1,29500,10,1991,23,104895.0,1,2,2.0,1.0,1.0,799334.0,1,4328,887,3981,1.0,1,1.0,2,69919.0,1
3983,1,2,2,2,1,184000,2,1985,2,407341.0,1,1,2.0,1.0,1.0,4667717.0,2,1426,4382,3984,1.0,1,1.0,2,404900.0,1
3985,1,2,1,2,1,12000,1,1996,26,14921.0,1,2,2.0,1.0,2.0,171658.0,1,2358,2089,3986,1.0,1,1.0,2,11881.0,1
3986,1,2,2,2,1,46000,1,1995,25,70867.0,1,2,2.0,1.0,1.0,785893.0,2,4096,284,3987,1.0,1,1.0,2,70867.0,1
3991,1,2,2,2,1,62000,1,1989,26,26515.0,1,2,2.0,1.0,1.0,254263.0,2,3614,453,3992,1.0,1,1.0,2,26515.0,1
3992,1,2,2,2,2,1200,1,1972,12,1024.0,1,2,2.0,1.0,2.0,4933.0,2,3581,752,3993,1.0,1,1.0,2,1024.0,1
3995,1,2,2,2,1,29000,1,2005,5,15823.0,1,2,2.0,1.0,1.0,81665.0,2,1191,2913,3996,1.0,1,1.0,2,15823.0,1
3996,1,2,2,2,1,5000,1,1963,12,12505.0,1,2,2.0,1.0,2.0,48378.0,1,846,2334,3997,1.0,1,1.0,2,8897.0,1
4000,1,2,2,2,1,5000,1,2011,6,42347.0,1,2,2.0,1.0,1.0,595871.0,2,2626,1939,4001,1.0,1,1.0,2,42347.0,1
4001,1,2,1,2,1,40000,1,2003,26,42370.0,1,2,2.0,1.0,2.0,511250.0,1,1397,5742,4002,1.0,1,1.0,2,36873.0,1
4004,1,2,2,2,1,200000,0,1993,1,221290.0,1,1,2.0,1.0,1.0,2763838.0,2,875,6131,4005,1.0,1,1.0,2,221290.0,1
4008,1,2,2,2,1,3000,1,2009,15,35441.0,1,2,2.0,1.0,1.0,413636.0,2,1769,3064,4009,1.0,1,1.0,2,35441.0,1
4016,1,2,2,2,1,2400,1,1992,26,5945.0,1,2,2.0,1.0,1.0,31389.0,2,1334,2249,4017,1.0,1,1.0,2,5945.0,1
4018,1,2,2,2,1,265000,3,1973,16,1038383.0,1,1,2.0,1.0,1.0,11733750.0,1,4422,1053,4019,1.0,1,1.0,2,958219.0,1
4020,1,2,1,2,1,2700,1,2002,26,2490.0,1,2,2.0,1.0,1.0,27805.0,1,2485,1294,4021,1.0,1,1.0,2,1891.0,1
4022,1,2,2,2,2,1150,1,1997,14,939.0,1,2,2.0,1.0,2.0,13606.0,2,3071,1769,4023,1.0,1,1.0,2,939.0,1
4024,1,2,2,2,1,59000,1,1996,14,73353.0,1,2,2.0,1.0,1.0,694495.0,2,4363,512,4025,1.0,1,1.0,2,73353.0,1
4026,1,2,2,2,1,11000,1,1950,25,16232.0,1,2,2.0,0.0,1.0,222921.0,2,1263,3953,4027,1.0,1,1.0,2,16232.0,1
4027,1,2,2,2,1,8000,1,1996,2,25297.0,1,2,2.0,1.0,2.0,195812.0,2,2590,893,4028,1.0,1,1.0,2,25297.0,1
4028,1,2,2,2,1,38500,1,1997,13,64389.0,1,2,2.0,1.0,2.0,872217.0,1,2180,2390,4029,1.0,1,1.0,2,63079.0,1
4029,1,2,2,2,1,1250,1,1997,15,11006.0,1,2,2.0,1.0,1.0,128630.0,2,1858,2646,4030,1.0,1,1.0,2,11006.0,1
4031,1,2,2,2,1,39000,1,1980,1,1817.0,1,2,2.0,1.0,1.0,9320.0,2,1384,1427,4032,1.0,1,1.0,2,1817.0,1
4034,1,2,2,2,1,2750,1,1984,2,6802.0,1,2,2.0,1.0,1.0,94504.0,2,1432,3015,4035,1.0,1,1.0,2,6802.0,1
4036,1,2,2,2,1,34500,1,1989,6,173181.0,1,2,2.0,0.0,1.0,2289670.0,1,1752,2448,4037,1.0,1,1.0,2,172885.0,1
4038,1,2,2,2,1,11500,9,2002,23,45004.0,1,2,2.0,1.0,1.0,270569.0,1,3944,176,4039,1.0,1,1.0,2,24169.0,1
4040,1,2,2,2,1,300000,1,1958,2,509988.0,1,2,2.0,0.0,1.0,4437247.0,1,1255,3846,4041,1.0,1,1.0,2,509347.0,1
4041,1,2,1,2,1,300000,19,2009,5,103520.0,1,2,2.0,1.0,1.0,891857.0,1,1543,3977,4042,1.0,1,1.0,2,89450.0,1
4042,1,2,1,2,1,3000,1,2009,15,14370.0,1,2,2.0,1.0,2.0,115390.0,1,2547,2070,4043,1.0,1,1.0,2,10248.0,1
4045,1,2,2,2,1,2000,1,1984,2,9079.0,1,2,2.0,1.0,1.0,95286.0,2,2871,1611,4046,1.0,1,1.0,2,9079.0,1
4047,1,2,2,2,1,5900,1,1991,2,5233.0,1,2,2.0,1.0,2.0,32353.0,1,1248,975,4048,1.0,1,1.0,2,5211.0,1
4049,1,2,2,2,1,15000,7,2005,23,32740.0,1,2,2.0,1.0,1.0,248137.0,2,1594,1291,4050,1.0,1,1.0,2,32740.0,1
4050,1,2,1,2,1,6000,1,1997,25,6964.0,1,2,2.0,1.0,2.0,75852.0,1,1640,3428,4051,1.0,1,1.0,2,6096.0,1
4052,1,2,2,2,1,33500,30,1982,2,59633.0,1,2,2.0,1.0,1.0,399831.0,2,2161,1318,4053,1.0,1,1.0,2,59633.0,1
4054,1,2,2,2,1,3950,1,1974,18,5143.0,1,2,2.0,1.0,2.0,50708.0,1,2054,2411,4055,1.0,1,1.0,2,4292.0,1
4057,1,2,2,2,1,20000,2,1977,2,43149.0,1,2,2.0,1.0,1.0,533717.0,2,2622,1975,4058,1.0,1,1.0,2,43149.0,1
4060,1,2,2,2,1,1400000,100,1976,24,1248927.0,1,1,2.0,1.0,1.0,15646433.0,1,1141,5505,4061,1.0,1,1.0,2,1147658.0,1
4071,1,2,2,2,1,28000,1,2003,12,9802.0,1,2,2.0,1.0,1.0,89473.0,2,2863,1710,4072,1.0,1,1.0,2,9802.0,1
4072,1,2,2,2,1,132000,3,1993,2,83612.0,1,2,2.0,1.0,1.0,1096836.0,2,2036,3687,4073,1.0,1,1.0,2,83612.0,1
4073,1,2,2,2,1,11500,1,2007,12,7466.0,1,2,2.0,1.0,1.0,97645.0,2,2461,1212,4074,1.0,1,1.0,2,7466.0,1
4076,1,2,2,2,1,184000,1,1987,5,289288.0,1,2,2.0,0.0,1.0,1322961.0,2,901,2882,4077,1.0,1,1.0,2,289288.0,1
4082,1,2,2,2,2,6600,1,1960,25,10026.0,1,2,2.0,0.0,2.0,163345.0,2,1852,3091,4083,1.0,1,1.0,2,10026.0,1
4087,1,2,2,2,1,3200,1,2009,13,3357.0,1,2,2.0,1.0,2.0,41799.0,1,1379,6092,4088,1.0,1,1.0,2,2579.0,1
4095,1,2,1,2,1,7200,2,1985,26,29435.0,1,2,2.0,1.0,2.0,260594.0,1,1925,2215,4096,1.0,1,1.0,2,26359.0,1
4100,1,2,2,2,1,600000,2,1985,18,450084.0,1,1,2.0,1.0,2.0,6854421.0,1,1181,4856,4101,1.0,1,1.0,2,406044.0,1
4107,1,2,1,2,1,260000,1,1989,14,388425.0,1,1,2.0,1.0,1.0,3952659.0,1,1715,2885,4108,1.0,1,1.0,2,371556.0,1
4108,1,2,2,2,1,8000,2,1964,18,18228.0,1,2,2.0,1.0,1.0,181799.0,1,2464,1660,4109,1.0,1,1.0,2,16717.0,1
4110,1,2,2,2,1,10000,1,1985,2,68557.0,1,2,2.0,1.0,1.0,532698.0,2,2058,808,4111,1.0,1,1.0,2,68557.0,1
4117,1,2,2,2,1,2650,2,995,5,1943.0,1,2,2.0,1.0,1.0,12272.0,2,1074,3644,4118,1.0,1,1.0,2,1943.0,1
4121,1,2,2,2,1,15500,4,2009,23,12557.0,1,2,2.0,1.0,1.0,94104.0,2,1449,1340,4122,1.0,1,1.0,2,12557.0,1
4126,1,2,2,2,2,16750,0,2000,1,10214.0,2,2,2.0,1.0,2.0,158903.0,2,684,6373,4127,1.0,1,2.0,2,10214.0,1
4130,1,2,2,2,1,6000,1,1960,91,11470.0,1,2,2.0,1.0,1.0,60091.0,2,1928,836,4131,1.0,1,1.0,2,11470.0,1
4131,1,2,2,2,1,4400,1,1986,14,6027.0,1,2,2.0,1.0,2.0,37967.0,1,1178,4620,4132,1.0,1,1.0,2,3884.0,1
4133,1,2,2,2,1,35000,1,1988,7,73134.0,1,1,2.0,1.0,2.0,912826.0,1,2036,3860,4134,1.0,1,1.0,2,66923.0,1
4134,1,2,1,2,1,104000,1,1968,14,99111.0,1,2,2.0,1.0,1.0,837877.0,1,2765,1765,4135,1.0,1,1.0,2,95755.0,1
4137,1,2,2,2,1,1950,1,1959,14,955.0,1,2,2.0,1.0,1.0,9249.0,2,1470,1039,4138,1.0,1,1.0,2,955.0,1
4140,1,2,1,2,1,55000,1,1984,17,87653.0,1,2,2.0,1.0,2.0,805679.0,1,2013,2933,4141,1.0,1,1.0,2,59572.0,1
4155,1,2,1,2,1,2000,1,1972,2,606.0,1,2,2.0,1.0,1.0,7954.0,2,722,6476,4156,1.0,1,1.0,2,606.0,1
4156,1,2,2,2,1,186000,2,1989,13,884754.0,1,1,2.0,1.0,1.0,8803569.0,1,4251,192,4157,1.0,1,1.0,2,736955.0,1
4164,1,2,2,2,1,25000,2,995,15,92793.0,1,1,2.0,1.0,1.0,796426.0,1,2526,1116,4165,1.0,1,1.0,2,90465.0,1
4167,1,2,2,2,1,265000,1,1979,2,521956.0,1,2,2.0,1.0,1.0,4292603.0,1,2052,711,4168,1.0,1,1.0,2,516719.0,1
4168,1,2,2,2,1,440000,1,2003,5,71115.0,1,2,2.0,1.0,1.0,463219.0,2,2012,1514,4169,1.0,1,1.0,2,71115.0,1
4173,1,2,2,2,1,2500,1,1989,2,2900.0,1,2,2.0,1.0,1.0,22525.0,2,1327,3603,4174,1.0,1,1.0,2,2900.0,1
4174,1,2,2,2,1,2000,1,1980,12,788.0,1,2,2.0,1.0,1.0,4662.0,2,1814,3321,4175,1.0,1,1.0,2,788.0,1
4177,1,2,2,2,1,2400,1,1997,26,2518.0,1,2,2.0,1.0,1.0,18933.0,2,1814,3368,4178,1.0,1,1.0,2,2518.0,1
4178,1,2,2,2,1,1800,1,2003,13,994.0,1,2,2.0,1.0,1.0,11389.0,2,2028,2189,4179,1.0,1,1.0,2,994.0,1
4179,1,2,1,2,1,20750,1,2000,15,75571.0,1,2,2.0,1.0,1.0,799317.0,1,1616,2974,4180,1.0,1,1.0,2,66623.0,1
4187,1,2,2,2,1,20000,1,1990,17,18161.0,1,1,2.0,1.0,2.0,173481.0,2,4020,118,4188,1.0,1,1.0,2,18161.0,1
4189,1,2,2,2,1,3800,1,995,2,6859.0,1,2,2.0,1.0,2.0,31482.0,1,1181,4513,4190,1.0,1,1.0,2,6089.0,1
4198,1,2,2,2,1,5000,1,995,15,26100.0,1,2,2.0,0.0,2.0,189878.0,1,989,4775,4199,1.0,1,1.0,2,17219.0,1
4199,1,2,1,2,1,21000,10,1991,23,36952.0,1,2,2.0,1.0,2.0,517778.0,1,3790,1001,4200,1.0,1,1.0,2,25896.0,1
4206,1,2,2,2,1,285000,1,2000,2,378682.0,1,1,2.0,1.0,1.0,3968928.0,2,235,3893,4207,1.0,1,1.0,2,378271.0,1
4209,1,2,2,2,1,8000,1,1981,15,36436.0,1,2,2.0,1.0,1.0,521436.0,1,1800,3141,4210,1.0,1,1.0,2,30388.0,1
4210,1,2,2,2,1,4000,1,1952,12,617.0,1,2,2.0,1.0,1.0,4443.0,1,4835,588,4211,1.0,1,1.0,2,364.0,1
4212,1,2,2,2,1,5000,1,2011,15,26100.0,1,2,2.0,1.0,1.0,253005.0,1,1694,3450,4213,1.0,1,1.0,2,25399.0,1
4217,1,2,2,2,1,275000,1,2000,2,638060.0,1,1,2.0,1.0,1.0,7458751.0,2,2628,1776,4218,1.0,1,1.0,2,620969.0,1
4220,1,2,2,2,1,3000,1,1988,5,3143.0,1,2,2.0,1.0,1.0,42991.0,2,2999,1476,4221,1.0,1,1.0,2,3143.0,1
4223,1,2,2,2,1,4500,1,2011,15,73414.0,1,2,2.0,1.0,1.0,742376.0,2,1125,3679,4224,1.0,1,1.0,2,73414.0,1
4227,1,2,2,2,1,15500,2,1986,13,54905.0,1,2,2.0,1.0,2.0,620367.0,2,2977,1079,4228,1.0,1,1.0,2,54905.0,1
4230,1,2,2,2,1,295000,1,2006,5,510824.0,1,2,2.0,1.0,1.0,4235832.0,2,1796,1508,4231,1.0,1,1.0,2,510824.0,1
4231,1,2,1,2,1,85000,1,1986,2,87098.0,1,2,2.0,1.0,1.0,1205346.0,1,2035,2842,4232,1.0,1,1.0,2,83980.0,1
4234,1,2,2,2,1,3200,1,1950,2,3363.0,1,2,2.0,1.0,1.0,37195.0,2,1725,3199,4235,1.0,1,1.0,2,3363.0,1
4236,1,2,2,2,1,2500,0,1955,1,395.0,1,2,2.0,1.0,1.0,2922.0,2,1312,4071,4237,1.0,1,1.0,2,395.0,1
4237,1,2,2,2,1,370000,34,995,2,293244.0,1,1,2.0,1.0,1.0,2810929.0,2,1078,4643,4238,1.0,1,1.0,2,270548.0,1
4240,1,2,1,2,1,3200,1,1986,15,36786.0,1,2,2.0,1.0,2.0,362109.0,1,2812,2580,4241,1.0,1,1.0,2,26989.0,1
4241,1,2,2,2,2,5000,1,1980,2,1519.0,1,2,2.0,1.0,2.0,16035.0,2,2877,1467,4242,1.0,1,1.0,2,1519.0,1
4243,1,2,2,2,1,465000,3,2003,13,523673.0,1,2,2.0,1.0,2.0,5515863.0,1,3694,153,4244,1.0,1,1.0,2,518278.0,1
4247,1,2,2,2,1,54000,2,1957,12,34426.0,1,2,2.0,1.0,2.0,273047.0,1,1310,4019,4248,1.0,1,1.0,2,32841.0,1
4252,1,2,2,2,1,3950,1,1954,2,5263.0,1,2,2.0,1.0,1.0,73879.0,2,1943,2328,4253,1.0,1,1.0,2,5263.0,1
4253,1,2,2,2,1,4050,1,2009,13,7730.0,1,2,2.0,1.0,1.0,78193.0,2,2352,1415,4254,1.0,1,1.0,2,7730.0,1
4254,1,2,2,2,1,124000,1,2002,18,112150.0,1,2,2.0,1.0,2.0,720892.0,1,1132,1236,4255,1.0,1,1.0,2,96426.0,1
4259,1,2,2,2,1,14000,2,1970,8,145739.0,1,1,2.0,1.0,1.0,1557508.0,2,4353,140,4260,1.0,1,1.0,2,144766.0,1
4264,1,2,2,2,1,48000,13,1971,23,96024.0,1,2,2.0,1.0,1.0,1093644.0,2,3238,929,4265,1.0,1,1.0,2,96024.0,1
4266,1,2,2,2,1,6600,3,2006,25,27108.0,1,2,2.0,1.0,1.0,246856.0,2,3562,1282,4267,1.0,1,1.0,2,27108.0,1
4283,1,2,2,2,1,124000,25,1984,23,230788.0,1,2,2.0,1.0,1.0,2662789.0,2,3954,171,4284,1.0,1,1.0,2,230788.0,1
4287,1,2,2,2,1,405000,2,2007,5,235525.0,1,2,2.0,1.0,1.0,1578557.0,2,1469,2446,4288,1.0,1,1.0,2,235525.0,1
4288,1,2,2,2,1,4150,1,1970,2,3577.0,1,2,2.0,1.0,2.0,24122.0,1,981,6849,4289,1.0,1,1.0,2,2457.0,1
4292,1,2,2,2,1,1400000,10,1967,2,3415821.0,1,1,2.0,1.0,1.0,44117128.0,1,1289,4896,4293,1.0,1,1.0,2,3398545.0,1
4293,1,2,1,2,1,80000,1,1993,2,43881.0,1,2,2.0,1.0,1.0,606167.0,1,122,6675,4294,1.0,1,1.0,2,42463.0,1
4297,1,2,2,2,1,1250,1,1972,2,12017.0,1,2,2.0,1.0,1.0,62141.0,1,185,3338,4298,1.0,1,1.0,2,11823.0,1
4300,1,2,1,2,1,275000,1,1994,11,1048749.0,1,1,2.0,1.0,1.0,6649926.0,1,986,1028,4301,1.0,1,1.0,2,794074.0,1
4312,1,2,1,2,1,49500,1,1981,2,105514.0,1,2,2.0,1.0,2.0,1171575.0,1,949,6307,4313,1.0,1,1.0,2,92055.0,1
4317,1,2,2,2,1,800000,2,1994,16,2782798.0,1,1,2.0,1.0,1.0,30585785.0,1,3588,1279,4318,1.0,1,1.0,2,2054487.0,1
4322,1,2,1,2,1,4050,1,1989,15,39860.0,1,2,2.0,1.0,2.0,443053.0,1,2831,1654,4323,1.0,1,1.0,2,38316.0,1
4324,1,2,2,2,1,3200,1,1988,6,19049.0,1,2,2.0,1.0,1.0,261687.0,2,1923,2636,4325,1.0,1,1.0,2,19049.0,1
4327,1,2,2,2,1,3000,1,1951,15,5827.0,1,2,2.0,1.0,1.0,99697.0,1,226,6496,4328,1.0,1,1.0,2,5584.0,1
4328,1,2,2,2,1,2200,1,2005,2,7381.0,1,2,2.0,1.0,1.0,88936.0,2,1629,2858,4329,1.0,1,1.0,2,7381.0,1
4332,1,2,1,2,1,29000,1,2006,18,35345.0,1,2,2.0,1.0,2.0,315866.0,1,1047,4923,4333,1.0,1,1.0,2,28381.0,1
4333,1,2,2,2,1,9000,2,1990,2,11827.0,1,2,2.0,1.0,1.0,121213.0,2,2433,1293,4334,1.0,1,1.0,2,11827.0,1
4340,1,2,2,2,1,5000,2,1956,2,10395.0,1,2,2.0,1.0,1.0,80914.0,2,1215,2325,4341,1.0,1,1.0,2,10395.0,1
4343,1,2,1,2,1,1500000,70,1968,24,3202808.0,1,1,2.0,1.0,1.0,24276215.0,1,1046,5108,4344,1.0,1,1.0,2,3082446.0,1
4347,1,2,2,2,1,7600,6,1977,23,13432.0,1,2,2.0,1.0,1.0,113374.0,2,738,1183,4348,1.0,1,1.0,2,13432.0,1
4348,1,2,2,2,1,8000,1,1986,5,5902.0,1,2,2.0,0.0,1.0,49451.0,2,605,1301,4349,1.0,1,1.0,2,5902.0,1
4349,1,2,2,2,1,290000,2,1992,18,393828.0,1,1,2.0,1.0,1.0,4157782.0,1,1680,3524,4350,1.0,1,1.0,2,329931.0,1
4350,1,2,1,2,1,19250,8,1994,23,49003.0,1,2,2.0,1.0,1.0,445512.0,1,1401,5084,4351,1.0,1,1.0,2,46168.0,1
4353,1,2,2,2,1,150000,8,2000,2,445522.0,1,1,2.0,1.0,1.0,4353029.0,2,3482,1480,4354,1.0,1,1.0,2,436084.0,1
4354,1,2,2,2,2,25500,1,1977,14,96166.0,1,2,2.0,1.0,2.0,617452.0,2,4126,1154,4355,1.0,1,1.0,2,96166.0,1
4357,1,2,2,2,1,5500,1,2005,5,2444.0,1,2,2.0,1.0,1.0,14659.0,2,1668,881,4358,1.0,1,1.0,2,2444.0,1
4358,1,2,2,2,1,35000,1,1955,12,3724.0,2,2,2.0,1.0,1.0,30312.0,2,425,6682,4359,1.0,1,2.0,2,3724.0,1
4361,1,2,2,2,1,200000,27,1983,2,501034.0,1,1,2.0,1.0,1.0,4211234.0,2,1467,3813,4362,1.0,1,1.0,2,484624.0,1
4364,1,2,1,2,1,44500,2,2012,2,30082.0,1,2,2.0,1.0,1.0,295034.0,1,1510,4429,4365,1.0,1,1.0,2,29393.0,1
4365,1,2,2,2,1,4700,1,1991,2,3644.0,1,2,2.0,1.0,1.0,62201.0,2,2161,3184,4366,1.0,1,1.0,2,3644.0,1
4366,1,2,2,2,1,10750,13,995,2,18551.0,1,2,2.0,0.0,2.0,108509.0,1,177,2487,4367,1.0,1,1.0,2,18308.0,1
4368,1,2,2,2,1,2000,1,1979,15,25291.0,1,2,2.0,1.0,1.0,331994.0,2,2766,1422,4369,1.0,1,1.0,2,25291.0,1
4373,1,2,1,2,1,190000,1,1974,18,261709.0,1,1,2.0,1.0,2.0,3197547.0,1,1687,3379,4374,1.0,1,1.0,2,244375.0,1
4377,1,2,2,2,1,4150,1,1996,2,13129.0,1,2,2.0,1.0,1.0,109659.0,2,3843,526,4378,1.0,1,1.0,2,13129.0,1
4381,1,2,2,2,1,18000,1,1977,2,6477.0,1,2,2.0,1.0,1.0,77835.0,2,2864,1560,4382,1.0,1,1.0,2,6477.0,1
4383,1,2,2,2,1,12250,1,1969,12,14107.0,1,2,2.0,1.0,1.0,179091.0,2,1362,2684,4384,1.0,1,1.0,2,14107.0,1
4391,1,2,2,2,2,50000,1,1995,5,26962.0,1,2,2.0,1.0,2.0,249048.0,2,4228,643,4392,1.0,1,1.0,2,26962.0,1
4392,1,2,2,2,1,17250,1,1987,18,65833.0,1,2,2.0,1.0,2.0,885990.0,1,164,7930,4393,1.0,1,1.0,2,47778.0,1
4393,1,2,1,2,1,70000,3,1999,13,225501.0,1,2,2.0,1.0,2.0,2591504.0,1,1010,7049,4394,1.0,1,1.0,2,175544.0,1
4395,1,2,2,2,1,270000,3,1949,5,42419.0,1,2,2.0,1.0,1.0,335442.0,2,2937,1018,4396,1.0,1,1.0,2,42419.0,1
4396,1,2,2,2,1,22250,8,1983,2,35824.0,1,2,2.0,1.0,1.0,195028.0,2,702,1288,4397,1.0,1,1.0,2,35824.0,1
4399,1,2,2,2,1,6500,1,1996,13,36281.0,1,2,2.0,1.0,1.0,370024.0,1,2713,1922,4400,1.0,1,1.0,2,35352.0,1
4401,1,2,2,2,1,2500,1,995,15,9305.0,1,2,2.0,1.0,1.0,77746.0,1,1865,2239,4402,1.0,1,1.0,2,6834.0,1
4402,1,2,2,2,2,16750,1,2008,5,14534.0,2,2,2.0,1.0,2.0,176041.0,2,1213,6782,4403,1.0,1,2.0,2,14534.0,1
4403,1,2,2,2,1,90000,1,2003,5,49366.0,1,2,2.0,1.0,1.0,449570.0,2,4909,593,4404,1.0,1,1.0,2,49366.0,1
4405,1,2,2,2,1,4000,1,1965,6,7223.0,1,2,2.0,1.0,1.0,66117.0,2,1990,2379,4406,1.0,1,1.0,2,7223.0,1
4415,1,2,2,2,1,13750,6,1968,23,37323.0,1,2,2.0,1.0,1.0,181113.0,1,1405,1399,4416,1.0,1,1.0,2,21498.0,1
4424,1,2,1,2,1,61000,1,2008,18,55504.0,1,2,2.0,1.0,2.0,441574.0,1,196,5999,4425,1.0,1,1.0,2,39090.0,1
4429,1,2,2,2,1,245000,6,2008,2,724643.0,1,1,2.0,0.0,1.0,6230296.0,1,1690,3740,4430,1.0,1,1.0,2,708371.0,1
4431,1,2,2,2,1,78000,3,2007,5,155854.0,1,2,2.0,0.0,1.0,1341511.0,2,1667,971,4432,1.0,1,1.0,2,155854.0,1
4441,1,2,2,2,1,2000,1,1980,2,1964.0,1,2,2.0,1.0,1.0,10509.0,2,1938,2112,4442,1.0,1,1.0,2,1964.0,1
4443,1,2,2,2,1,14000,1,1992,2,51412.0,1,2,2.0,1.0,1.0,343460.0,2,1539,1221,4444,1.0,1,1.0,2,51412.0,1
4444,1,2,2,2,1,31000,1,1998,8,64643.0,1,1,2.0,1.0,1.0,1119439.0,2,832,5584,4445,1.0,1,1.0,2,62723.0,1
4446,1,2,1,2,1,4200,2,995,15,23960.0,1,2,2.0,1.0,2.0,221164.0,2,1240,3914,4447,1.0,1,1.0,2,23960.0,1
