,TVONWD2,PRKGPLC1,SIZRFRI1,INTERNET,TVTYPE2,WDPELLET,USENOTMOIST,USEEL,SIZEOFGARAGE,TOTSQFT_EN,TOTUCSQFT,OUTGRILLFUEL,OUTLET,WDOTHER,ELWATER,ATTICFIN,ELFOOD,ESCWASH,HDD30YR,CDD80,BEDROOMS,NCOMBATH,DNTHEAT,WASHLOAD,TEMPGONE,HIGHCEIL,FOPAY,TOTROOMS,PERIODEL,YEARMADERANGE,CELLAR,TVONWE2,EMPLOYHH,USECENAC,ROOFTYPE,TEMPNITE,NUMFRIG,WOODLOGS,SWIMPOOL,POOL,INWIRELESS,TYPEHUQ,WHEATAGE,LPWARM,NOTMOIST,ATTIC,BASECOOL,TEMPHOME,EQUIPAUX,COOLTYPE,CWASHER,AGEFRZR,ELCOOL,WASHTEMP,DRYRFUEL,STOVE,GARGHEAT,SDESCENT,WHEATSIZ,ATHOME,AGEDW,SOLWATER,STOVENFUEL,STOVEFUEL,AIRCOND,AGECWASH,AGERFRI2,AGECENAC,TEMPGONEAC,FUELH2O,DRAFTY,FOWATER,USENG,TVTYPE1,STORIES,AGECDRYER,SIZRFRI2,EDUCATION,TVONWD1,FUELPOOL,NHSLDMEM,RECBATH,BASEHEAT,UGWATER,EQUIPAGE,ATTCCOOL,OA_LAT,PERIODFO,WSF,OVENUSE,SOLOTHER,THERMAINAC,PERIODLP,ADQINSUL,DOOR1SUM,RNSETEMP,USEWOOD,HHAGE,MONEYPY,NUMBERAC,TOTCSQFT,EQUIPM,FUELTUB,NUMCFAN,PROTHERMAC,MICRO,STUDIO,WDWATER,ELOTHER,TYPERFR1,AGERFRI1,FUELHEAT,DRYRUSE,WDWARM,FOOTHER,LPGPAY,SIZFREEZ,BASEFIN,NUMFREEZ,ELWARM,UGWARM,FOWARM,NUMMEAL,OUTGRILL,UGOTH,TVSIZE1,ICE,HEATHOME,NHAFBATH,TEMPNITEAC,USEWWAC,STOVEN,AMTMICRO,LPWATER,USESOLAR,LPOTHER,OTHROOMS,PROTHERM,OVENFUEL,CDD30YR,TOPFRONT,LPCOOK,TEMPHOMEAC,WWACAGE,USEFO,FUEL_HEAT,KOWNRENT,USEMOISTURE,WINDOWS,HHSEX,CENACHP,MOISTURE,DISHWASH,WALLTYPE,FUELH2O2,TVSIZE2,THERMAIN,USELP,DRYER,HDD50,COFFEE,TVCOLOR,PERIODNG,TOTUSQFT,TYPEGLASS,ESDISHW,ESFRIG,AUDIT,TOTHSQFT,TVONWE1,GWT,ATTCHEAT,GARGCOOL,UGCOOK,NWEIGHT,OVEN,CDD65,DWASHUSE,HDD65,OCCUPYYRANGE,SWAMPCOL,TYPERFR2,UPRTFRZR,WOODAMT
6810,1,1,4,1,2,-2,5,1,2,3437,400,1,1,-2,0,-2,1,1,6289,0,4,4,-2,2,70,1,-2,9,1,8,1,3,2,3,5,70,3,-2,0,-2,1,2,2,0,1,0,1,70,1,1,1,-2,1,2,5,0,0,0,3,0,2,0,5,-2,1,2,2,2,70,1,4,0,1,2,10,2,3,8,3,-2,3,0,1,1,2,-2,3.0,-2,0.56,3,0,1,-2,1,3,3,0,55,24,-2,3437,3,-2,3,1,1,-2,0,1,23,2,1,1,0,0,-2,-2,1,-2,0,1,0,3,1,1,1,0,1,1,70,-2,2,2,0,0,0,5,1,-2,959,2,0,70,-2,0,1,1,-2,60,1,1,0,1,5,-2,3,1,0,1,3315,1,3,1,400,2,1,1,0,3437,3,52.0,-2,0,0,4751.97,0,745,20,5885,8,-2,21,-2,-2.0
6812,-2,0,2,1,-2,0,-2,1,-2,6420,6420,21,1,0,0,1,1,-2,6750,0,4,3,-2,3,64,1,-2,9,1,1,1,-2,1,-2,4,62,1,1,0,-2,1,2,42,0,0,1,0,64,1,-2,1,1,0,2,1,1,-2,0,2,1,2,0,-2,1,0,42,-2,-2,-2,1,3,0,1,1,31,42,-2,7,1,-2,2,0,0,1,42,0,2.0,-2,0.5,4,0,-2,-2,2,0,3,1,59,24,-2,0,2,-2,2,-2,1,-2,0,1,1,1,1,1,0,0,-2,1,0,1,0,1,0,2,1,1,2,0,1,0,-2,-2,0,3,0,0,0,5,1,5,520,1,0,-2,-2,0,1,1,-2,60,2,-2,0,1,2,-2,-2,1,0,1,3251,1,1,1,1230,1,1,1,1,5190,1,50.0,1,-2,1,4151.13,1,482,20,6596,6,-2,-2,1,1.0
6815,1,0,3,-2,1,-2,-2,1,-2,1760,0,-2,1,-2,0,-2,1,-9,2754,359,3,2,-2,2,70,0,-2,5,5,2,0,1,0,3,5,65,1,-2,0,-2,-2,2,3,0,0,0,-2,74,1,1,1,-2,1,2,5,0,-2,0,2,1,-2,0,5,-2,1,2,-2,3,79,1,3,0,1,2,10,2,-2,3,2,-2,1,0,-2,1,3,-2,1.0,-2,0.56,4,0,1,-2,2,0,3,0,72,7,-2,1760,3,-2,4,0,1,-2,0,1,22,3,1,2,0,0,-2,-2,-2,-2,1,1,0,4,0,0,2,0,1,0,80,-2,1,3,0,0,0,2,0,-2,2325,1,0,79,-2,0,1,1,-2,50,1,0,0,0,7,-2,2,1,0,1,818,1,2,1,0,1,-2,-9,0,1760,3,67.0,-2,-2,0,9229.51,0,2344,-2,2681,7,0,-2,-2,-2.0
6817,2,0,4,1,2,-2,-2,1,-2,2668,1194,1,0,-2,1,-2,0,1,4509,0,2,2,-2,3,68,0,-2,5,1,1,1,2,0,-2,5,68,1,-2,0,-2,0,2,42,0,0,0,0,72,0,2,1,-2,1,1,1,0,-2,0,-2,0,2,0,1,-2,1,2,-2,-2,-2,5,4,0,1,2,20,3,-2,2,4,-2,3,0,0,0,42,-2,5.0,-2,0.55,5,0,-2,-2,1,1,1,0,69,24,4,1474,3,-2,2,-2,1,-2,0,1,23,2,1,1,0,0,-2,-2,1,-2,0,1,0,3,1,1,3,1,1,0,-2,1,1,1,0,0,0,3,0,-2,1212,2,0,-2,42,0,1,1,-2,41,1,-2,0,1,3,-2,2,1,0,1,1905,1,2,1,825,2,1,1,0,1843,4,52.0,-2,-2,1,7327.23,0,915,30,4727,3,-2,-2,-2,-2.0
6818,2,1,4,1,1,0,2,1,2,4801,400,21,0,0,0,0,0,-2,6736,0,3,1,-2,5,62,0,-2,7,1,4,1,2,1,3,6,65,1,1,0,-2,1,2,3,0,1,1,1,68,1,1,1,41,1,2,1,0,0,0,3,0,-2,0,1,-2,1,41,-2,2,66,1,1,0,1,5,20,41,-2,6,2,-2,4,0,1,1,42,0,2.0,-2,0.56,3,0,1,-2,3,1,2,1,50,24,-2,4801,3,-2,4,0,1,-2,0,1,21,41,1,1,1,0,1,3,0,1,1,1,0,3,1,1,3,1,1,1,66,-2,1,3,0,0,1,4,0,-2,563,1,0,66,-2,0,1,1,2,30,2,0,1,0,3,-2,2,1,1,1,3332,1,2,2,400,2,-2,-2,0,4801,3,51.0,0,0,1,12100.53,0,440,-2,6714,6,0,-2,2,3.0
6819,2,0,3,1,1,-2,-2,1,-2,5100,3400,2,1,-2,0,-2,0,-2,6143,14,4,2,-2,-2,74,0,-2,8,1,1,1,2,0,-2,5,74,1,-2,0,-2,1,2,41,0,0,0,0,74,0,2,0,3,1,-2,-2,0,-2,0,2,1,41,0,1,-2,1,-2,-2,-2,-2,1,4,0,1,1,20,-2,-2,2,4,-2,3,0,0,1,5,-2,1.0,-2,0.59,5,0,-2,-2,1,0,-2,0,73,14,4,1700,3,-2,4,-2,1,-2,0,1,21,41,1,-2,0,0,-2,2,0,1,0,1,0,2,1,0,2,1,1,0,-2,1,1,3,0,0,1,4,0,-2,684,-2,0,-2,3,0,1,1,-2,50,2,-2,0,1,3,-2,1,1,1,0,3101,1,4,5,1700,2,-2,-2,0,3400,4,54.0,-2,-2,1,14615.7,0,461,11,6311,5,-2,-2,1,-2.0
6827,-2,-2,3,-2,-2,-2,-2,1,-2,487,487,-2,0,-2,1,-2,1,-2,7693,6,1,1,-2,-2,52,0,-2,3,1,1,-2,-2,1,-2,-2,70,1,-2,-2,-2,-2,5,1,0,0,-2,-2,70,0,-2,0,-2,0,-2,-2,0,-2,1,2,0,-2,0,5,-2,0,-2,-2,-2,-2,5,4,0,1,1,-2,-2,-2,0,2,-2,1,0,-2,0,3,-2,1.0,-2,0.59,0,0,-2,-2,2,0,-2,0,50,5,-2,0,2,-2,1,-2,0,0,0,1,22,2,1,-2,0,0,-2,-2,-2,-2,0,1,0,2,0,0,2,0,1,0,-2,-2,1,-2,0,0,0,2,-2,-2,519,-2,0,-2,-2,0,1,2,-2,20,2,-2,0,0,1,-2,-2,0,0,0,4131,0,1,5,0,2,-2,1,0,487,2,46.0,-2,-2,0,11226.26,0,404,-2,7733,8,-2,-2,-2,-2.0
6830,4,1,4,1,1,-2,-2,1,2,3377,1352,2,1,-2,0,0,1,1,6476,21,3,2,-2,4,60,1,1,7,1,6,1,4,2,3,5,68,1,-2,1,0,0,2,3,0,0,1,0,68,0,1,1,3,1,3,5,1,0,0,3,0,3,0,-2,1,1,2,-2,42,72,3,2,1,1,2,20,41,-2,0,5,-2,4,0,0,0,42,0,2.0,5,0.56,6,0,1,-2,2,2,3,0,39,24,-2,2425,3,-2,1,0,1,-2,0,1,21,3,1,1,0,0,1,3,1,1,0,1,0,3,1,0,3,1,1,1,68,-2,0,2,0,0,1,4,0,5,547,2,0,72,-2,1,1,1,-2,41,1,0,0,1,2,-2,2,1,1,1,2799,0,4,1,1352,1,1,1,0,2425,5,49.0,0,0,1,4181.56,1,462,20,6263,6,-2,-2,1,-2.0
6832,2,0,3,-2,1,-2,-2,1,-2,1450,1450,21,0,-2,0,-2,0,-2,2863,0,3,2,-2,-2,62,0,-2,6,1,1,0,2,2,-2,5,60,1,-2,0,-2,-2,2,3,0,0,0,-2,62,1,-2,0,-2,0,-2,-2,0,-2,0,2,1,-2,0,1,-2,0,-2,-2,-2,-2,1,4,0,1,4,20,-2,-2,3,4,-2,1,0,-2,1,41,-2,0.0,-2,0.53,0,0,-2,-2,2,0,-2,0,43,7,-2,0,7,-2,0,-2,1,-2,0,1,22,41,1,-2,0,0,-2,-2,-2,-2,1,1,0,3,1,0,3,0,1,0,-2,-2,1,2,0,0,0,3,0,-2,151,-2,0,-2,-2,0,1,1,-2,41,2,-2,0,0,2,-2,1,1,0,0,182,0,2,1,483,2,-2,-2,0,967,4,61.0,-2,-2,1,21684.65,0,129,-2,2836,7,0,-2,-2,-2.0
6837,2,1,4,1,1,-2,-2,1,2,2452,400,2,1,-2,0,-2,0,-2,2633,74,4,2,-2,3,62,1,-2,9,1,6,0,2,1,2,7,62,1,-2,0,-2,1,2,41,0,0,0,-2,62,0,1,1,2,1,2,1,0,0,0,2,0,41,0,1,-2,1,42,-2,41,86,1,3,0,1,2,20,41,-2,5,2,-2,2,0,-2,1,41,-2,0.0,-2,0.51,4,0,1,-2,2,1,3,0,61,24,-2,2452,3,-2,5,1,1,-2,0,1,21,41,1,1,0,0,1,4,-2,1,0,1,0,3,1,1,3,1,1,1,78,-2,1,3,0,0,1,5,1,-2,1170,1,0,78,-2,0,1,1,-2,41,2,0,0,1,4,-2,2,1,1,1,295,1,4,1,400,2,-2,-2,0,2452,2,66.0,-2,0,1,7537.76,0,1361,13,2503,6,0,-2,1,-2.0
6839,3,1,3,-2,2,-2,-2,1,1,1818,250,-2,1,-2,1,0,1,0,3173,25,4,3,-2,2,68,1,-2,7,1,8,0,4,2,3,5,75,1,-2,0,-2,-2,2,2,0,0,1,-2,70,1,1,1,-2,1,3,5,0,0,0,1,0,2,0,5,-2,1,3,-2,2,75,5,2,0,1,1,20,3,-2,1,2,-2,3,0,-2,0,2,0,6.0,-2,0.4,3,0,1,-2,3,0,3,0,33,1,-2,1818,3,-2,2,1,1,-2,0,1,23,2,1,1,0,0,-2,-2,-2,-2,1,1,0,2,0,0,1,1,1,0,70,-2,1,4,0,0,0,3,1,-2,1553,2,0,70,-2,0,1,1,-2,42,1,0,0,1,4,-2,3,1,0,1,1028,0,2,1,250,2,0,0,0,1818,4,62.0,0,0,0,8064.03,0,1318,13,3541,8,0,-2,-2,-2.0
6841,4,1,4,1,1,-2,-2,1,1,1944,1264,-2,1,-2,0,-2,0,0,6340,0,3,2,-2,2,68,1,-2,6,1,8,1,4,0,2,5,68,1,-2,0,-2,1,2,2,0,0,0,0,68,0,1,1,-2,1,2,5,0,0,0,3,1,2,0,1,-2,1,3,-2,2,68,1,4,0,1,4,10,3,-2,2,3,-2,3,0,0,1,2,-2,0.0,-2,0.57,2,0,1,-2,1,0,2,0,21,14,-2,930,3,-2,0,1,1,-2,0,1,21,2,1,1,0,0,-2,-2,0,-2,0,1,0,2,0,0,3,1,1,0,68,-2,1,2,0,0,0,3,1,-2,396,2,0,68,-2,0,1,1,-2,30,2,0,0,1,3,-2,1,1,0,1,3029,0,3,1,1264,2,1,0,0,930,3,49.0,-2,0,1,9131.57,0,606,13,6897,8,0,-2,-2,-2.0
6845,4,0,3,1,1,-2,-2,1,-2,1748,1748,2,1,-2,0,0,0,-2,5478,76,5,2,-2,3,72,0,-2,9,1,5,0,4,0,-2,4,72,2,-2,0,-2,0,2,42,0,0,1,-2,72,1,-2,1,5,0,1,5,0,-2,0,2,0,42,0,1,-2,0,42,42,-2,-2,1,2,0,1,1,20,42,4,6,4,-2,3,0,-2,1,42,0,5.0,-2,0.49,4,0,-2,-2,2,1,2,0,75,12,-2,0,3,-2,0,-2,1,-2,0,1,22,42,1,1,0,0,-2,2,-2,2,1,1,0,5,1,0,2,1,1,1,-2,-2,1,3,0,0,1,4,0,-2,797,1,0,-2,-2,0,1,1,-2,41,2,-2,0,1,1,-2,2,1,1,1,1483,1,5,1,0,2,-2,-2,0,1748,4,59.0,0,-2,1,13336.63,0,1561,13,4013,5,-2,21,1,-2.0
6846,3,0,3,1,1,-2,-2,1,-2,1568,1120,2,1,-2,0,-2,0,1,4875,10,3,2,-2,2,70,-2,-2,7,1,6,-2,4,1,-2,5,70,1,-2,-2,-2,1,1,42,0,0,-2,-2,70,1,2,1,3,1,3,1,0,-2,0,2,0,1,0,1,-2,1,1,-2,-2,-2,1,4,0,1,2,10,1,-2,3,2,-2,4,1,-2,1,42,-2,1.0,-2,0.56,4,0,-2,-2,3,0,3,0,39,23,2,448,3,5,1,-2,1,-2,0,1,22,42,1,1,0,0,1,2,-2,1,0,1,0,2,1,1,3,0,1,0,-2,2,1,2,0,0,1,4,0,-2,103,1,0,-2,2,0,1,1,1,41,1,-2,1,1,2,-2,3,1,1,1,1964,1,5,1,224,3,0,-2,0,1344,4,53.0,-2,-2,1,10774.59,0,104,12,5883,8,0,-2,1,-2.0
6847,1,0,4,1,2,-2,1,1,-2,2144,1444,1,0,-2,0,0,0,1,4589,0,3,2,-2,2,68,0,-2,6,1,1,1,1,0,-2,5,60,1,-2,0,-2,1,2,42,0,1,1,0,68,0,2,1,-2,1,3,1,0,-2,0,2,0,41,0,1,-2,1,2,-2,-2,-2,1,3,0,1,2,20,2,-2,5,3,-2,2,0,0,1,42,0,5.0,-2,0.57,4,0,-2,-2,2,1,3,0,61,24,3,700,2,-2,4,-2,1,-2,0,1,22,41,1,1,0,0,-2,-2,0,-2,0,1,0,3,1,1,2,0,1,0,-2,2,1,3,0,0,0,3,1,-2,1186,1,0,-2,1,0,1,1,-2,41,1,-2,0,1,3,-2,2,1,0,1,1995,1,3,1,744,2,-2,-2,1,1400,1,51.0,0,-2,1,7327.23,0,892,13,4802,8,-2,-2,-2,-2.0
6848,1,1,4,1,1,-2,-2,1,2,3299,400,1,1,-2,0,-2,1,1,4853,36,4,3,-2,3,65,1,-2,7,1,7,1,3,1,3,5,68,2,-2,0,-2,0,2,3,0,0,0,1,68,1,1,1,-2,1,2,5,0,0,0,2,1,3,0,5,-2,1,1,3,3,74,1,4,0,1,2,10,42,4,4,3,-2,4,1,1,1,3,-2,6.0,-2,0.43,4,0,1,-2,2,2,3,0,37,17,-2,3299,3,5,2,0,1,-2,0,1,21,2,1,1,0,0,-2,-2,1,-2,0,1,0,2,1,1,3,1,1,0,74,-2,1,1,0,0,0,3,0,-2,1246,1,0,74,-2,0,1,1,-2,41,1,0,0,1,3,-2,1,1,0,1,2105,1,2,5,400,2,1,1,0,3299,5,59.0,-2,0,0,2894.87,0,1022,30,4886,8,-2,22,-2,-2.0
6849,2,-2,3,1,1,-2,-2,1,-2,1139,0,-2,1,-2,0,-2,1,-2,5202,17,2,1,-2,3,65,0,-2,4,1,6,0,2,1,2,5,65,1,-2,-2,-2,1,4,41,0,0,0,-2,72,1,1,1,-2,1,3,5,0,-2,1,2,1,41,0,5,-2,1,41,-2,41,78,1,4,0,1,2,-2,41,-2,5,4,-2,2,0,-2,1,42,-2,0.0,-2,0.58,4,0,1,-2,2,1,3,0,52,14,-2,1139,3,-2,1,1,1,0,0,1,22,41,1,1,0,0,-2,-2,-2,-2,1,1,0,2,0,0,2,0,1,1,74,-2,1,1,0,0,0,2,1,-2,932,2,0,72,-2,0,1,1,-2,30,2,0,0,1,2,-2,1,1,0,1,2360,1,2,1,0,2,-2,-2,0,1139,5,51.0,-2,-2,0,4674.75,0,693,20,5499,8,0,-2,-2,-2.0
6850,2,1,4,1,1,-2,-2,1,2,3915,1991,2,1,-2,0,-2,0,1,5922,4,5,3,-2,4,70,0,-2,11,1,7,1,1,0,2,5,70,2,-2,0,-2,1,2,3,0,0,0,0,70,0,1,1,-2,1,3,5,0,0,1,3,1,3,0,1,-2,1,3,41,3,69,1,3,0,1,2,20,3,2,2,4,-2,9,0,1,1,3,-2,3.0,-2,0.56,4,0,1,-2,1,1,3,0,35,22,-2,2324,3,-2,3,0,1,-2,0,1,21,3,1,1,0,0,1,-2,1,-2,0,1,0,1,1,0,2,1,1,1,69,-2,1,3,0,0,1,6,0,-2,938,2,0,69,-2,0,1,1,2,42,1,0,1,1,3,-2,2,1,1,1,3108,1,4,1,400,2,0,-9,0,3915,3,52.0,-2,0,1,19177.04,0,534,20,6437,7,-2,1,-2,-2.0
6851,1,1,3,-2,1,-2,1,1,2,2210,1510,1,1,-2,1,-2,0,1,8073,0,2,1,-2,4,68,0,-2,5,1,7,1,1,1,3,2,68,1,-2,0,-2,-2,2,3,0,1,0,0,72,0,1,1,-2,1,1,5,0,0,0,3,0,3,0,1,-2,1,3,-2,3,77,5,4,0,1,2,10,3,-2,2,2,-2,2,0,0,0,3,-2,1.0,-2,0.51,5,0,1,-2,1,0,3,0,69,11,-2,1100,3,-2,2,1,1,-2,0,1,22,3,1,1,0,0,-2,-2,0,-2,0,1,0,4,1,1,1,0,1,1,77,-2,1,2,0,0,0,3,1,-2,575,1,0,77,-2,0,1,1,1,41,2,0,1,1,3,-2,1,1,0,1,4648,1,2,5,1510,2,1,1,0,1100,2,47.0,-2,0,1,4193.99,0,352,11,8278,7,-2,-2,-2,-2.0
6852,2,1,4,-2,2,-2,-2,1,2,1511,400,2,1,-2,0,-2,0,0,1382,127,3,2,-2,3,70,0,-2,6,1,5,0,2,1,2,1,70,1,-2,0,-2,-2,2,3,0,0,0,-2,70,0,1,1,-2,1,2,5,0,0,0,3,1,2,0,1,-2,1,3,-2,3,82,1,3,0,1,3,10,3,-2,2,4,-2,5,0,-2,1,3,-2,0.0,-2,0.44,4,0,1,-2,3,1,3,0,30,13,-2,1511,3,-2,1,1,1,-2,0,1,21,2,1,1,0,0,1,-2,-2,-2,0,1,0,2,1,0,3,1,1,0,75,-2,1,2,0,0,1,3,1,-2,2039,2,0,75,-2,0,1,2,-2,30,2,0,0,1,4,-2,2,1,1,1,134,1,2,1,400,1,-9,1,0,1511,4,63.0,-2,0,1,7305.37,0,1834,12,1602,8,0,-2,-2,-2.0
6853,1,1,4,0,1,0,-2,1,2,3828,1708,-2,-2,0,0,-2,1,1,4507,53,3,2,-2,2,63,1,-2,7,1,6,1,1,1,3,5,63,1,1,0,-2,-2,2,41,0,0,0,1,63,1,1,1,41,1,3,5,0,0,0,2,1,3,0,5,-2,1,2,-2,3,80,1,3,0,1,3,10,2,-2,4,3,-2,2,0,1,1,3,-2,7.0,-2,0.47,4,0,1,-2,2,0,3,1,47,20,-2,2520,3,-2,4,0,1,-2,0,1,21,3,1,2,1,0,-2,4,1,1,0,1,0,3,0,0,3,1,1,0,76,-2,1,3,0,0,0,4,0,-2,1403,1,0,76,-2,0,1,1,-2,41,1,0,0,1,3,-2,2,1,0,1,1831,1,2,1,1708,1,0,0,0,2520,1,60.0,-2,0,0,2969.4,0,1068,13,5008,6,-2,-2,2,1.0
6854,1,0,3,1,1,0,1,1,-2,3360,2987,1,1,0,0,1,0,1,7862,0,4,3,-2,3,67,0,-2,9,1,1,1,1,1,-2,5,63,2,1,0,-2,0,2,3,0,1,1,0,69,1,2,1,-2,1,2,1,0,-2,0,3,1,1,0,1,-2,1,2,3,-2,-2,1,4,0,1,2,20,2,3,7,1,-2,4,0,0,1,5,0,4.0,-2,0.5,5,1,-2,-2,1,1,2,1,53,24,2,373,3,-2,4,-2,0,-2,0,1,21,3,1,1,1,0,-2,-2,1,-2,0,1,0,2,1,1,2,0,1,0,-2,1,1,-2,0,1,0,5,1,-2,217,2,0,-2,42,0,1,1,-2,50,2,-2,0,1,2,-2,1,1,0,1,2165,1,2,1,1680,1,1,1,0,1680,2,50.0,0,-2,1,7862.34,0,696,20,5232,5,-2,21,-2,1.0
6855,3,0,4,1,2,-2,-2,1,-2,1530,765,21,0,-2,0,0,0,1,1247,698,2,1,-2,2,65,0,-2,6,1,1,0,3,0,-2,5,65,2,-2,0,-2,1,2,41,0,0,1,-2,65,1,2,1,-2,1,3,1,0,-2,0,3,1,-2,0,1,-2,1,2,2,-2,-2,1,1,0,1,1,10,42,3,2,5,-2,2,0,-2,1,5,0,17.0,-2,0.44,0,0,-2,-2,3,0,3,0,57,7,3,765,12,-2,3,-2,1,-2,0,1,21,5,1,1,0,0,-2,-2,-2,-2,1,1,0,5,1,1,2,0,1,0,-2,1,1,2,0,0,0,4,-2,-2,3299,1,0,-2,1,0,1,1,-2,42,2,-2,0,0,5,-2,2,-2,0,1,167,1,2,1,1020,1,-2,-2,0,510,5,69.0,0,-2,1,8345.55,0,3566,-2,1213,2,0,22,-2,-2.0
6859,2,1,5,1,1,0,-2,1,3,9986,3770,21,0,0,1,-2,1,-2,2848,43,6,5,-2,4,70,1,-2,12,1,8,1,2,1,3,5,70,2,1,0,-2,1,2,1,0,0,0,0,70,1,1,1,3,1,2,5,1,0,0,3,1,1,0,-2,1,1,41,2,1,75,5,4,0,1,2,20,41,2,5,2,-2,5,0,0,0,1,-2,8.0,-2,0.45,3,0,1,-2,1,0,3,1,37,16,-2,6866,3,-2,5,0,1,-2,0,1,21,2,1,1,1,0,-2,3,0,1,0,1,0,2,1,0,3,0,1,2,75,-2,0,3,0,0,0,6,0,5,1835,1,0,75,-2,0,1,1,-2,60,2,0,0,1,1,5,2,1,0,1,777,1,4,1,3770,2,1,0,0,6866,3,64.0,-2,0,1,6861.29,2,1651,20,3196,8,0,1,1,1.0
6864,4,1,4,1,2,-2,-2,1,2,5034,400,2,1,-2,0,-2,1,1,6433,0,6,3,-2,4,68,0,-2,13,1,7,1,4,2,3,5,68,1,-2,1,1,1,2,3,0,0,0,1,72,0,1,1,-2,1,2,1,1,0,0,3,1,3,0,-2,5,1,2,-2,3,70,1,4,0,1,2,20,2,-2,3,3,1,5,0,1,1,3,-2,3.0,-2,0.56,3,0,1,-2,1,1,3,0,47,1,-2,5034,3,-2,3,1,1,-2,0,1,21,3,1,1,0,0,1,-2,1,-2,0,1,0,2,1,1,2,1,1,1,77,-2,0,2,0,0,1,7,1,5,734,2,0,77,-2,0,1,1,3,60,1,0,1,1,1,-2,2,1,1,1,3356,0,7,1,400,2,0,0,0,5034,4,52.0,-2,0,0,19177.04,1,488,30,6795,7,-2,-2,-2,-2.0
6865,1,0,3,1,1,-2,5,1,-2,1855,15,2,0,-2,0,0,0,-2,5515,41,2,1,-2,2,68,1,-2,4,1,1,1,2,1,3,5,68,1,-2,0,-2,1,2,3,0,1,1,1,68,1,1,1,3,1,3,1,0,-2,0,2,0,-2,0,1,-2,1,42,-2,3,73,1,3,0,1,2,20,42,-2,4,4,-2,1,1,1,1,3,0,2.0,-2,0.47,6,0,1,-2,2,1,3,0,39,13,-2,1840,3,5,3,1,1,-2,0,1,22,41,1,2,0,0,1,3,0,1,0,1,0,4,1,1,3,0,1,0,73,-2,1,2,0,0,1,2,1,-2,870,1,0,73,-2,0,1,1,-2,41,1,0,0,0,3,-2,2,1,1,1,2587,1,3,1,15,2,-2,-2,0,1840,5,53.0,0,-2,1,22872.57,0,697,-2,5494,6,-2,-2,2,-2.0
6866,2,1,4,1,1,-2,-2,1,2,3669,400,21,1,-2,0,0,0,1,5507,32,5,3,-2,2,67,1,-2,10,1,6,1,3,1,3,5,65,2,-2,1,0,1,2,42,0,0,1,1,69,0,1,1,-2,1,3,5,0,0,0,3,0,42,0,1,-2,1,2,3,42,74,1,3,0,1,2,20,2,1,3,2,-2,2,0,1,1,42,0,3.0,-2,0.47,4,0,1,-2,3,3,3,0,44,10,-2,3669,3,-2,4,1,1,-2,0,1,21,3,1,1,0,0,-2,-2,1,-2,0,1,0,4,1,0,2,1,1,1,68,-2,1,2,0,0,0,5,1,-2,825,2,0,71,-2,0,1,1,-2,42,1,1,0,1,3,-2,2,1,0,1,2473,1,3,5,400,2,-2,1,0,3669,2,55.0,0,0,1,37518.82,0,731,12,5577,6,-2,3,-2,-2.0
6867,2,1,4,1,2,-2,-2,1,2,5072,4518,1,0,-2,0,-2,1,1,4371,93,4,3,-2,3,68,1,-2,8,1,6,1,2,1,3,6,70,2,-2,0,-2,1,2,42,0,0,0,0,70,0,1,1,-2,1,3,5,0,0,0,2,0,1,0,5,-2,1,2,41,42,69,1,4,0,1,3,10,3,3,3,3,-2,2,0,0,1,42,-2,8.0,-2,0.42,4,0,1,-2,1,0,3,0,60,2,-2,954,3,-2,2,1,1,-2,0,1,21,2,1,1,0,0,-2,-2,1,-2,0,1,0,4,1,1,3,1,1,1,69,-2,1,3,0,0,0,4,1,-2,1611,1,0,69,-2,0,1,1,1,41,2,0,1,1,1,-2,1,1,0,1,1890,1,3,1,4518,2,1,1,0,954,3,57.0,-2,0,0,2969.4,0,1467,20,4447,6,-2,22,-2,-2.0
6868,3,-2,3,0,1,-2,-2,1,-2,834,0,-2,0,-2,0,0,0,0,1489,820,2,1,-2,2,65,0,-2,4,1,4,0,5,0,3,5,65,1,-2,-2,-2,-2,4,3,0,0,1,-2,65,0,1,1,-2,1,3,-2,0,-2,1,1,1,-2,0,1,-2,1,2,-2,3,75,1,3,0,1,2,-2,-2,-2,1,5,-2,3,0,-2,1,5,0,7.0,-2,0.46,3,0,1,-2,2,0,3,0,53,6,-2,834,3,-2,0,0,1,0,0,1,22,1,1,-2,0,0,-2,-2,-2,-2,0,1,0,3,0,0,3,0,1,0,70,-2,1,2,0,0,0,2,-2,-2,3142,1,0,75,-2,0,1,2,-2,41,2,0,0,0,1,-2,1,0,0,0,167,0,3,1,0,1,-2,1,0,834,2,73.0,0,-2,1,7970.44,0,3653,-2,1259,6,0,-2,-2,-2.0
